ds,model,method,inst,conf,instab_seed,top5_seed
ccdefault,mlp,ig,211,0.8869680579887131,0.1954850471762558,0.7
ccdefault,mlp,ig,212,0.6238439498215531,0.1033052637702353,0.78
ccdefault,mlp,ig,213,0.7430302178874911,0.22613980689735647,0.5200000000000001
ccdefault,mlp,ig,214,0.8812624988025071,0.482287451712457,0.5199999999999999
ccdefault,mlp,ig,215,0.7876441354386607,0.21446085147799432,0.6799999999999999
ccdefault,mlp,ig,216,0.8603938027851161,0.2926740530490406,0.6799999999999999
ccdefault,mlp,ig,217,0.8865047694799395,0.14016557070899682,0.72
ccdefault,mlp,ig,218,0.9166065429920499,0.26691894237755565,0.7799999999999999
ccdefault,mlp,ig,219,0.8036338673215134,0.4618013498680775,0.33999999999999997
ccdefault,mlp,ig,220,0.8203423519881557,0.33982768857644285,0.5
ccdefault,mlp,ig,221,0.8084817532355888,0.5649307290806156,0.6
ccdefault,mlp,ig,222,0.8619901766308254,0.7294723131643087,0.4
ccdefault,mlp,ig,223,0.6430881417882091,0.056165288942183755,0.7999999999999999
ccdefault,mlp,ig,224,0.8482923767088622,0.28559649929258124,0.4800000000000001
ccdefault,mlp,ig,225,0.5538273066882351,0.07501091174607666,0.86
ccdefault,mlp,ig,226,0.879016803672285,0.14712672893031709,0.7999999999999999
ccdefault,mlp,ig,227,0.9122456071498961,0.08651490695507069,0.4600000000000001
ccdefault,mlp,ig,228,0.8146145661823976,0.3632663506083327,0.4999999999999999
ccdefault,mlp,ig,229,0.7872549238215724,0.2715723391764855,0.6799999999999999
ccdefault,mlp,ig,230,0.7964373752699385,0.1391546333969801,0.74
ccdefault,mlp,ig,231,0.6909887811300054,0.04701730580015728,0.76
ccdefault,mlp,ig,232,0.8804768657935552,0.7522484349614207,0.6399999999999999
ccdefault,mlp,ig,233,0.8767622207150266,0.4891582687715069,0.36000000000000004
ccdefault,mlp,ig,234,0.8359731526145833,0.22893266021281,0.5399999999999998
ccdefault,mlp,ig,235,0.929855570877765,0.4405447890899601,0.6199999999999999
ccdefault,mlp,ig,236,0.5803086255705701,0.1226266366919303,0.6799999999999999
ccdefault,mlp,ig,237,0.5961573192743685,0.12906137717731758,0.86
ccdefault,mlp,ig,238,0.8576456079731596,0.6219386255493988,0.32
ccdefault,mlp,ig,239,0.8183423012938087,0.5021905457914009,0.52
ccdefault,mlp,ig,240,0.644270130730894,0.3841079205056387,0.5400000000000001
ccdefault,mlp,ig,241,0.7944060500929091,0.4209205322258244,0.3400000000000001
ccdefault,mlp,ig,242,0.8618628818258269,0.3382528544888016,0.6
ccdefault,mlp,ig,243,0.9129327938560726,0.36172938693908807,0.37999999999999995
ccdefault,mlp,ig,244,0.8872752612833738,0.14642403708422214,0.86
ccdefault,mlp,ig,245,0.9215666740611003,0.20749881864920994,0.6399999999999999
ccdefault,mlp,ig,246,0.8972841294815261,0.2233520558350398,0.6999999999999998
ccdefault,mlp,ig,247,0.5992690406439529,0.10199330367193904,0.5799999999999998
ccdefault,mlp,ig,248,0.9415588606977163,0.4887932000309234,0.5400000000000001
ccdefault,mlp,ig,249,0.8501529633975216,0.21289991938911768,0.5199999999999999
ccdefault,mlp,ig,250,0.789980721550039,0.7276225063590547,0.4999999999999999
ccdefault,mlp,ig,251,0.8852059447281849,0.1712846530638522,0.8800000000000001
ccdefault,mlp,ig,252,0.7905823201946547,0.11814469169279729,0.7
ccdefault,mlp,ig,253,0.8759424384869481,0.6254561083095457,0.48
ccdefault,mlp,ig,254,0.5860588728193455,0.33860220448828904,0.6399999999999999
ccdefault,mlp,ig,255,0.8191540991787853,0.28133903769172186,0.7
ccdefault,mlp,ig,256,0.7986997185278282,0.32923132040792424,0.5799999999999998
ccdefault,mlp,ig,257,0.9384757825190594,0.17706501779037542,0.76
ccdefault,mlp,ig,258,0.8583796235818577,0.36310534861777843,0.7
ccdefault,mlp,ig,259,0.8742112795024252,0.2786736855819487,0.6799999999999999
ccdefault,mlp,ig,260,0.8120655123669946,0.28371463917501083,0.5599999999999999
ccdefault,mlp,ig,261,0.869685264951797,0.6233860118370971,0.58
ccdefault,mlp,ig,262,0.8245777507770983,0.4638000557006645,0.4600000000000001
ccdefault,mlp,ig,263,0.7653034676285209,0.15244429466176468,0.7799999999999999
ccdefault,mlp,ig,264,0.8627820551388895,0.17305067911432137,0.66
ccdefault,mlp,ig,265,0.6184001695755144,0.07000727517355276,0.72
ccdefault,mlp,ig,266,0.9031311998652157,0.44917192778557613,0.62
ccdefault,mlp,ig,267,0.5278315268152728,0.10862961712588448,0.72
ccdefault,mlp,ig,268,0.7577423968419073,0.31188040539205875,0.6399999999999999
ccdefault,mlp,ig,269,0.931378238257885,0.22475964122482306,0.5399999999999999
ccdefault,mlp,ig,270,0.8035306357178215,0.19435354450387332,0.54
ccdefault,mlp,ig,271,0.8208388592135588,0.44571373359191524,0.6399999999999999
ccdefault,mlp,ig,272,0.8476362130976571,0.3632659405774211,0.58
ccdefault,mlp,ig,273,0.579386448586994,0.6008080461729715,0.6599999999999999
ccdefault,mlp,ig,274,0.9711935358756186,0.2661412144924866,0.74
ccdefault,mlp,ig,275,0.9452592068035969,0.5762348910572794,0.42000000000000004
ccdefault,mlp,ig,276,0.8660762312404289,0.23445629102991494,0.5799999999999998
ccdefault,mlp,ig,277,0.9406357334778683,0.24689507871017713,0.56
ccdefault,mlp,ig,278,0.6660191107599032,0.02802300018041426,0.76
ccdefault,mlp,ig,279,0.742704182727298,0.04006616410367325,0.7599999999999999
ccdefault,mlp,ig,280,0.7801145714489848,0.672590205858285,0.6599999999999999
ccdefault,mlp,ig,281,0.8541264052684756,0.5465649913761369,0.4000000000000001
ccdefault,mlp,ig,282,0.8889306201207441,0.284821832688112,0.6399999999999999
ccdefault,mlp,ig,283,0.8226981215216469,0.3812180934823476,0.58
ccdefault,mlp,ig,284,0.8368113177999327,0.23962121511301315,0.6199999999999999
ccdefault,mlp,ig,285,0.9025259002308855,0.175531694495503,0.74
ccdefault,mlp,ig,286,0.9028685109470398,0.4010481412788103,0.5199999999999999
ccdefault,mlp,ig,287,0.9128215231439747,0.4000691841780337,0.5
ccdefault,mlp,ig,288,0.8041235700209773,0.11946515783375844,0.74
ccdefault,mlp,ig,289,0.8757940514164293,0.17068956592411,0.86
ccdefault,mlp,ig,290,0.9300593072356387,0.2783623155133441,0.6799999999999998
ccdefault,mlp,ig,291,0.9488499912716233,0.05939270944971009,0.6399999999999999
ccdefault,mlp,ig,292,0.859417123482198,0.15826142900041407,0.82
ccdefault,mlp,ig,293,0.7316276591723009,0.1390167791157635,0.5200000000000001
ccdefault,mlp,ig,294,0.5446432786088024,0.011560006048642935,0.8800000000000001
ccdefault,mlp,ig,295,0.7077696821214302,0.06962774374550418,0.6199999999999999
ccdefault,mlp,ig,296,0.9650963832795794,0.13364869419866943,0.5200000000000001
ccdefault,mlp,ig,297,0.9184555327015046,0.13730401364385914,0.58
ccdefault,mlp,ig,298,0.7517222265491084,0.0984575495673713,0.8399999999999999
ccdefault,mlp,ig,299,0.8731922998026379,0.18956257699706636,0.5599999999999998
ccdefault,mlp,ig,300,0.7962727258749525,0.49027033210921045,0.6200000000000001
ccdefault,mlp,ig,301,0.8458673398614998,0.4592748119689729,0.38
ccdefault,mlp,ig,302,0.803019878118708,0.44140398098761024,0.4999999999999999
ccdefault,mlp,ig,303,0.8693152557077586,0.1468353495207353,0.7799999999999999
ccdefault,mlp,ig,304,0.848243042749109,0.1951895209245782,0.56
ccdefault,mlp,ig,305,0.9346011010479127,0.19537988591362088,0.62
ccdefault,mlp,ig,306,0.8087560194028687,0.47397932041388147,0.4600000000000001
ccdefault,mlp,ig,307,0.8744700605545301,0.20484576320819436,0.74
ccdefault,mlp,ig,308,0.871865995737045,0.6036663473512043,0.72
ccdefault,mlp,ig,309,0.9216977707344238,0.16453886548201613,0.8400000000000001
ccdefault,mlp,ig,310,0.9711259946453191,0.28405572013920777,0.6399999999999999
ccdefault,mlp,ig,311,0.8336379036847539,0.29777571405710046,0.5199999999999999
ccdefault,mlp,ig,312,0.7184984865715051,0.24828420772105309,0.6799999999999999
ccdefault,mlp,ig,313,0.6198383287982867,0.14656510047280735,0.7
ccdefault,mlp,ig,314,0.8803613793054896,0.17395748063561045,0.7999999999999999
ccdefault,mlp,ig,315,0.9141271917460975,0.26370357790439647,0.76
ccdefault,mlp,ig,316,0.8263201692797086,0.3709576878522536,0.6199999999999999
ccdefault,mlp,ig,317,0.5332478981239577,0.12477369308525854,0.72
ccdefault,mlp,ig,318,0.9200058944873618,0.3544284987093902,0.82
ccdefault,mlp,ig,319,0.8822777644891755,0.24078735855934996,0.6599999999999999
ccdefault,mlp,ig,320,0.7710790361214117,0.35549364443572373,0.5999999999999999
ccdefault,mlp,ig,321,0.914384619538837,0.2593752844928692,0.6199999999999999
ccdefault,mlp,ig,322,0.5499130738530961,0.07682435143764721,0.6399999999999999
ccdefault,mlp,ig,323,0.8581991719687702,0.5358026465721311,0.6399999999999999
ccdefault,mlp,ig,324,0.7533790243776562,0.0577621947609025,0.7799999999999999
ccdefault,mlp,ig,325,0.6617198925161392,0.07907677150554449,0.5599999999999999
ccdefault,mlp,ig,326,0.5417230656519116,0.030954046486052156,0.86
ccdefault,mlp,ig,327,0.8946579026107851,0.5039898897230111,0.5599999999999999
ccdefault,mlp,ig,328,0.8794596130129083,0.5081957859592436,0.72
ccdefault,mlp,ig,329,0.8175856470081906,0.3849466037801198,0.34
ccdefault,mlp,ig,330,0.636367784303781,0.04714920346966733,0.4800000000000001
ccdefault,mlp,ig,331,0.8886831403922806,0.8039773800807639,0.5
ccdefault,mlp,ig,332,0.9109279364595043,0.5154816427765926,0.58
ccdefault,mlp,ig,333,0.5922528601941519,0.11716724355611041,0.86
ccdefault,mlp,ig,334,0.8689448500708723,0.3232704184597658,0.56
ccdefault,mlp,ig,335,0.7966586650424643,0.2989733708214921,0.5599999999999999
ccdefault,mlp,ig,336,0.9044533471030218,0.27019758000811334,0.5799999999999998
ccdefault,mlp,ig,337,0.7764367836372752,0.020607966487449225,0.7999999999999999
ccdefault,mlp,ig,338,0.8183141403013087,0.3420312407390218,0.48
ccdefault,mlp,ig,339,0.8539303001010387,0.3950736573917084,0.5799999999999998
ccdefault,mlp,ig,340,0.9920000532788112,0.25477315847782045,0.7799999999999999
ccdefault,mlp,ig,341,0.9596622457188596,0.3815712009300378,0.6799999999999999
ccdefault,mlp,ig,342,0.577480540843398,0.08349542150165323,0.5800000000000001
ccdefault,mlp,ig,343,0.7342375175520005,0.2349543749911004,0.4800000000000001
ccdefault,mlp,ig,344,0.5290349856958413,0.10373063427509377,0.7
ccdefault,mlp,ig,345,0.619058704969427,0.010181598716846763,0.8799999999999999
ccdefault,mlp,ig,346,0.7971220228267464,0.5489044929329829,0.5199999999999999
ccdefault,mlp,ig,347,0.6162678784219964,0.21473749091999006,0.6799999999999999
ccdefault,mlp,ig,348,0.835553384601511,0.2427079941340352,0.4
ccdefault,mlp,ig,349,0.8124881566304494,0.13899437225032707,0.8
ccdefault,mlp,ig,350,0.7872176060492991,0.11935424613748302,0.6599999999999999
ccdefault,mlp,ig,351,0.864022940740897,0.164028485596322,0.9199999999999999
ccdefault,mlp,ig,352,0.7637765467292145,0.15269755050335831,0.78
ccdefault,mlp,ig,353,0.5408407275446254,0.13994253958573277,0.7799999999999999
ccdefault,mlp,ig,354,0.8602591733525469,0.23695699568869966,0.72
ccdefault,mlp,ig,355,0.8999912292750348,0.25585388115903596,0.5399999999999999
ccdefault,mlp,ig,356,0.8562854449796816,0.23478054032168882,0.6
ccdefault,mlp,ig,357,0.7959857056837407,0.3817704383172865,0.5000000000000001
ccdefault,mlp,ig,358,0.8711588768689438,0.4264991756870391,0.7
ccdefault,mlp,ig,359,0.790584941385748,0.42343819823137474,0.42000000000000004
ccdefault,mlp,ig,360,0.7619515006440516,0.1896497055651727,0.7799999999999999
ccdefault,mlp,ig,361,0.8447361636446715,0.20985140315323103,0.6799999999999999
ccdefault,mlp,ig,362,0.9358209409358385,0.16487745948298627,0.6599999999999999
ccdefault,mlp,ig,363,0.6615644209713473,0.3391282739717383,0.56
ccdefault,mlp,ig,364,0.88113474204524,0.5209507521403245,0.47999999999999987
ccdefault,mlp,ig,365,0.7572497903085554,0.03444179089433541,0.86
ccdefault,mlp,ig,366,0.9163953938761724,0.4753171640314324,0.4800000000000001
ccdefault,mlp,ig,367,0.8146588584469493,0.6095649168070489,0.33999999999999997
ccdefault,mlp,ig,368,0.9002329293289522,0.4466999977827619,0.6799999999999999
ccdefault,mlp,ig,369,0.8038049915072183,0.22856015045782074,0.52
ccdefault,mlp,ig,370,0.5217877909316261,0.19505797131607872,0.6799999999999999
ccdefault,mlp,ig,371,0.9616318127374598,0.20650962805139783,0.6000000000000001
ccdefault,mlp,ig,372,0.7805829174274592,0.3806017048149676,0.44000000000000006
ccdefault,mlp,ig,373,0.8729485313672998,0.14333739869864037,0.78
ccdefault,mlp,ig,374,0.6079304929579412,0.032768597346102935,0.54
ccdefault,mlp,ig,375,0.7395089446643355,0.28801919931979403,0.5799999999999998
ccdefault,mlp,ig,376,0.8423497453070976,0.40400174030392577,0.42000000000000004
ccdefault,mlp,ig,377,0.7368041954056636,0.12612302907413342,0.7999999999999999
ccdefault,mlp,ig,378,0.9177669534699862,0.1481725612785617,0.7
ccdefault,mlp,ig,379,0.8940969626285824,0.3071583032960994,0.54
ccdefault,mlp,ig,380,0.6900063823678384,0.1785771347756796,0.6199999999999999
ccdefault,mlp,ig,381,0.9116009906626074,0.15488097787977506,0.5199999999999999
ccdefault,mlp,ig,382,0.7048363791661042,0.04173069837549759,0.74
ccdefault,mlp,ig,383,0.8312560640288635,0.3177745744230578,0.5
ccdefault,mlp,ig,384,0.8300007764471454,0.4173471728246336,0.26
ccdefault,mlp,ig,385,0.8399355332326064,0.5343796572914681,0.5
ccdefault,mlp,ig,386,0.7696516103897626,0.18413741210360346,0.6
ccdefault,mlp,ig,387,0.9116684920263409,0.3858590713737178,0.7799999999999999
ccdefault,mlp,ig,388,0.6788083692114318,0.3206255709544916,0.41999999999999993
ccdefault,mlp,ig,389,0.9522014941919078,0.5500761311401334,0.5199999999999999
ccdefault,mlp,ig,390,0.8508454699243877,0.1339415147765728,0.7999999999999999
ccdefault,mlp,ig,391,0.5844466651907023,0.11994697339224059,0.6799999999999999
ccdefault,mlp,ig,392,0.5785872403120764,0.013292427458605593,0.8399999999999999
ccdefault,mlp,ig,393,0.5879121959025854,0.18679022675740187,0.6599999999999999
ccdefault,mlp,ig,394,0.9318258716178491,0.1162533705964226,0.6399999999999999
ccdefault,mlp,ig,395,0.8828696298510412,0.26863810851093306,0.6599999999999999
ccdefault,mlp,ig,396,0.8938732098734976,0.7593049308908306,0.48
ccdefault,mlp,ig,397,0.612470881750716,0.03680644185164239,0.58
ccdefault,mlp,ig,398,0.6345994776266173,0.1290246926458769,0.78
ccdefault,mlp,ig,399,0.9568579381708371,0.3148713891290459,0.6399999999999999
ccdefault,mlp,ig,400,0.8634190605471208,0.4380953658561786,0.5
ccdefault,mlp,ig,401,0.8185808332500303,0.2724040775618397,0.6399999999999999
ccdefault,mlp,ig,402,0.8092137552702751,0.257642843107603,0.6
ccdefault,mlp,ig,403,0.8567569318690502,0.16691351651136677,0.6399999999999999
ccdefault,mlp,ig,404,0.7723639905099757,0.12747377731690634,0.86
ccdefault,mlp,ig,405,0.6124563490314727,0.01323491440410307,0.72
ccdefault,mlp,ig,406,0.8276414725111183,0.17381165641870522,0.7
ccdefault,mlp,ig,407,0.899883341855219,0.1524460171819204,0.82
ccdefault,mlp,ig,408,0.5663562953740348,0.03713073587658078,0.56
ccdefault,mlp,ig,409,0.8865266782072233,0.4137844277132119,0.5199999999999999
ccdefault,mlp,ig,410,0.6627196551205415,0.03390731267332936,0.72
ccdefault,mlp,ig,411,0.830768413138488,0.41204664669947255,0.48
ccdefault,mlp,ig,412,0.6710701153124136,0.3469039781819565,0.54
ccdefault,mlp,ig,413,0.8281166457651773,0.33581564641330475,0.5200000000000001
ccdefault,mlp,ig,414,0.7710108694871882,0.3756925260988372,0.6799999999999999
ccdefault,mlp,ig,415,0.9105884237787534,0.14623299598175288,0.6799999999999999
ccdefault,mlp,ig,416,0.8171420440007363,0.14955028302191642,0.7
ccdefault,mlp,ig,417,0.8789511847943713,0.5649139860530549,0.5999999999999999
ccdefault,mlp,ig,418,0.6934829819212535,0.15464950395901056,0.5399999999999998
ccdefault,mlp,ig,419,0.9056336975629691,0.17388027661931038,0.7
ccdefault,mlp,ig,420,0.8900091464867177,0.5149996801373806,0.52
ccdefault,mlp,ig,421,0.8062078803723451,0.48944404122415996,0.5999999999999999
ccdefault,mlp,ig,422,0.8690382231197837,0.2532518033879658,0.5800000000000001
ccdefault,mlp,ig,423,0.8857721915630498,0.19447436419266906,0.6599999999999999
ccdefault,mlp,ig,424,0.661651330405333,0.5854940692495283,0.7799999999999999
ccdefault,mlp,ig,425,0.8340831420330301,0.34921433202997765,0.56
ccdefault,mlp,ig,426,0.9690447103061036,0.42333225538990793,0.56
ccdefault,mlp,ig,427,0.8642213315196262,0.5177354997659361,0.42000000000000004
ccdefault,mlp,ig,428,0.535941120335705,0.01535797017862317,0.82
ccdefault,mlp,ig,429,0.8252995445614018,0.23010651815308525,0.7199999999999999
ccdefault,mlp,ig,430,0.8647396920268315,0.17114283026362465,0.4800000000000001
ccdefault,mlp,ig,431,0.8815453880241444,0.3642084794337511,0.5799999999999998
ccdefault,mlp,ig,432,0.8121283374004686,0.36032903991470877,0.58
ccdefault,mlp,ig,433,0.913046848779701,0.48047307922594673,0.58
ccdefault,mlp,ig,434,0.9107841529445487,0.3640062317586905,0.54
ccdefault,mlp,ig,435,0.9204711613929932,0.3664578080966947,0.44000000000000006
ccdefault,mlp,ig,436,0.7602051153546856,0.11788579020768908,0.72
ccdefault,mlp,ig,437,0.8328085465445723,0.28123362325151613,0.5800000000000001
ccdefault,mlp,ig,438,0.7488979358115271,0.14902485028941614,0.9199999999999999
ccdefault,mlp,ig,439,0.786466100755671,0.1352960113060837,0.6399999999999999
ccdefault,mlp,ig,440,0.8195233614264147,0.3035427475750401,0.6399999999999999
ccdefault,mlp,ig,441,0.8558137254114733,0.562765291696485,0.6599999999999999
ccdefault,mlp,ig,442,0.943600258833176,0.46203808308816297,0.52
ccdefault,mlp,ig,443,0.7117663946037935,0.046584143190236404,0.6599999999999999
ccdefault,mlp,ig,444,0.5810322124860618,0.035158230535470514,0.8400000000000001
ccdefault,mlp,ig,445,0.8306212786872769,0.11417326471333733,0.7799999999999999
ccdefault,mlp,ig,446,0.8484091229880539,0.12622752407311588,0.5599999999999999
ccdefault,mlp,ig,447,0.6981585941459034,0.3084248981336739,0.6199999999999999
ccdefault,mlp,ig,448,0.5284589671416093,0.018889116082772217,0.7999999999999999
ccdefault,mlp,ig,449,0.8379632392206291,0.25424178112381957,0.52
ccdefault,mlp,ig,450,0.8730530298419554,0.5848427780473286,0.5799999999999998
ccdefault,mlp,ig,451,0.718644513136609,0.22762630942118967,0.6199999999999999
ccdefault,mlp,ig,452,0.8552001783412277,0.4565459712577734,0.4600000000000001
ccdefault,mlp,ig,453,0.7894975831816232,0.4874132185799287,0.52
ccdefault,mlp,ig,454,0.7769652889598753,0.18910678009851534,0.5399999999999999
ccdefault,mlp,ig,455,0.7999509154994732,0.27565009245994787,0.7
ccdefault,mlp,ig,456,0.7561816519213771,0.24474578635261124,0.7999999999999999
ccdefault,mlp,ig,457,0.5858256770729218,0.06960338718376724,0.4600000000000001
ccdefault,mlp,ig,458,0.9040078896822225,0.4505320858252023,0.6199999999999999
ccdefault,mlp,ig,459,0.7676927800271526,0.245155672423797,0.42000000000000004
ccdefault,mlp,ig,460,0.869200617102163,0.2539935453038832,0.5199999999999999
ccdefault,mlp,ig,461,0.8711913915464097,0.3963027005783195,0.5999999999999999
ccdefault,mlp,ig,462,0.8519343709888553,0.558971787939569,0.58
ccdefault,mlp,ig,463,0.8813804425042233,0.17916963433864042,0.74
ccdefault,mlp,ig,464,0.8011446222171047,0.738703374333266,0.54
ccdefault,mlp,ig,465,0.8291901813858094,0.2702384803933615,0.4600000000000001
ccdefault,mlp,ig,466,0.8715535252079206,0.18894142093437627,0.6600000000000001
ccdefault,mlp,ig,467,0.8548267566283858,0.28100463924065167,0.6599999999999999
ccdefault,mlp,ig,468,0.7198363773881432,0.23720076960653613,0.68
ccdefault,mlp,ig,469,0.8487828383450486,0.8033521537364074,0.52
ccdefault,mlp,ig,470,0.6408937121582186,0.32410034171732893,0.6399999999999999
ccdefault,mlp,ig,471,0.6449640180944388,0.03858601221693614,0.74
ccdefault,mlp,ig,472,0.6379807893536621,0.016256218738651795,0.62
ccdefault,mlp,ig,473,0.6675071842724405,0.10984428034543414,0.76
ccdefault,mlp,ig,474,0.9554637106664302,0.030124806558433748,0.6000000000000001
ccdefault,mlp,ig,475,0.6075159068501585,0.16501332359562626,0.86
ccdefault,mlp,ig,476,0.7496918659395597,0.01997745541422069,0.9200000000000002
ccdefault,mlp,ig,477,0.9390942526529138,0.650653126737009,0.4800000000000001
ccdefault,mlp,ig,478,0.9260198296894011,0.17319037340726917,0.7
ccdefault,mlp,ig,479,0.7342955461229701,0.022081569265058887,0.9199999999999999
